Inning,Over.Ball,Over,Ball,Bowler,Batter,Runs,Outcome,Is Four,Is Six,Is Wicket,Is Extra,Extra Type,Commentary
England 1st Inning,46.4,46,4,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,Mohammad Abbas lands this on a good length around off stump. The batter defends it solidly.
England 1st Inning,46.3,46,3,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Mohammad Abbas hits a good length around off stump, and the batter defends safely. No run."
England 1st Inning,46.2,46,2,Mohammad Abbas,Dan Lawrence,1,1 run,No,No,No,No,,"Dan Lawrence hangs in the crease to take fast ball of good length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep square leg for 1 run."
England 1st Inning,46.1,46,1,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Mohammad Abbas lands this on a good length around off stump, and the batter defends solidly."
England 1st Inning,45.6,45,6,Mohammad Ali,Dan Lawrence,1,1 run,No,No,No,No,,"Dan Lawrence hangs in the crease and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at short mid wicket for 1 run."
England 1st Inning,45.6,45,6,Mohammad Ali,Dan Lawrence,0,1 no ball,No,No,No,Yes,no_ball,"No ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease,  displays his finesse with a beautifully timed defensive shot,  ball rolls towards short mid wicket,  umpire signals a no ball,  as Mohammad Ali had overstepped."
England 1st Inning,45.5,45,5,Mohammad Ali,Dan Lawrence,0,no run,No,No,No,No,,"Mohammad Ali bowls a tidy delivery, and the batter cannot find a gap."
England 1st Inning,45.4,45,4,Mohammad Ali,Dan Lawrence,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Ali sends down a delivery outside the off stump,  and Dan Lawrence hangs in the crease and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,45.3,45,3,Mohammad Ali,Dan Lawrence,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  good length,  on the off stump,  Mohammad Ali bowls a sharp delivery,  and Dan Lawrence hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
England 1st Inning,45.2,45,2,Mohammad Ali,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence goes forward and slash defensive shot towards short cover,  but the fielder reacts promptly and blocks it right away."
England 1st Inning,45.1,45,1,Mohammad Ali,Dan Lawrence,0,no run,No,No,Yes,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease to the delivery,  letting it go to the keeper without offering a shot."
England 1st Inning,44.6,44,6,Mohammad Abbas,Dan Lawrence,0,1 bye,No,No,No,Yes,bye,"Bye !! fast ball,  good length,  on the stumps,  Dan Lawrence hangs in the crease to take a swing,  the ball beats both batter and keeper,  1 runs off bye."
England 1st Inning,44.5,44,5,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  hangs in the crease,  plays defensive shot to the short mid wicket."
England 1st Inning,44.4,44,4,Mohammad Abbas,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the off stump,  hangs in the crease,  delivers drive,  edged!!,  into the gap towards deep point for four."
England 1st Inning,44.3,44,3,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,Mohammad Abbas runs in and delivers a dot ball as the batter defends safely.
England 1st Inning,44.2,44,2,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Mohammad Abbas lands this on a good length around off stump, and the batter defends safely."
England 1st Inning,44.1,44,1,Mohammad Abbas,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! off cutter,  good length,  on the off stump,  Dan Lawrence hangs in the crease and caresses flick shot to deep mid wicket,  it raced away to the fence for four."
England 1st Inning,43.6,43,6,Razaullah,Harry Brook,2,2 runs,No,No,No,No,,"Harry Brook hangs in the crease to take inswinger of good length aimed on the stumps,  executing a confident flick shot that sent the ball sailing towards deep fine leg for 2 runs."
England 1st Inning,43.5,43,5,Razaullah,Dan Lawrence,1,1 run,No,No,No,No,,"fast ball,  good length,  on the off stump,  hangs in the crease,  plays drive,  towards the deep cover for 1 run."
England 1st Inning,43.4,43,4,Razaullah,Dan Lawrence,2,2 runs,No,No,No,No,,"Dan Lawrence goes forward and plays a well-timed flick shot off an fast ball delivers at a good length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 2 runs."
England 1st Inning,43.3,43,3,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Razaullah hits a good length around off stump, and the batter cannot find a way through."
England 1st Inning,43.2,43,2,Razaullah,Dan Lawrence,4,Four,Yes,No,Yes,No,,"Four !! outswinger,  full length,  on the off stump. Dan Lawrence hangs in the crease,  hits cut in the gap towards deep point,  and ball finds the ropes in a flash for four."
England 1st Inning,43.1,43,1,Razaullah,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps,  Dan Lawrence hangs in the crease and caresses pull to deep square leg,  it raced away to the fence for four."
England 1st Inning,42.6,42,6,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,Mohammad Abbas finishes the over cleanly as the batter defends for no run.
England 1st Inning,42.5,42,5,Mohammad Abbas,Dan Lawrence,3,3 runs,No,No,No,No,,"Dan Lawrence hangs in the crease to take fast ball of full length aimed on the stumps,  executing a confident drive that sent the ball sailing towards deep cover for 3 runs."
England 1st Inning,42.4,42,4,Mohammad Abbas,Harry Brook,1,1 run,No,No,No,No,,"An accurately pitched inswinger on the stumps,  Harry Brook hangs in the crease to make a confident flick shot,  sending the ball towards short mid wicket for 1 run."
England 1st Inning,42.3,42,3,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Harry Brook hangs in the crease,  dabs defensive shot with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
England 1st Inning,42.2,42,2,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Harry Brook hangs in the crease and slash defensive shot towards point,  but the fielder reacts promptly and blocks it right away."
England 1st Inning,42.1,42,1,Mohammad Abbas,Dan Lawrence,3,3 runs,No,No,No,No,,"Dan Lawrence hangs in the crease and plays off an fast ball delivers at a good length by the bowler,  edged!! and the ball lands safely in the hands of the fielder at third man for 3 runs."
England 1st Inning,41.6,41,6,Razaullah,Harry Brook,2,2 runs,No,No,No,No,,"Razaullah delivers fast ball at full length,  Harry Brook hangs in the crease and plays the shot,  but the ball goes straight to the fielder at long on for 2 runs."
England 1st Inning,41.5,41,5,Razaullah,Harry Brook,4,Four,Yes,No,No,No,,"Four !! fast ball,  full length,  on the off stump,  Harry Brook hangs in the crease,  hits it to the third man,  goes couple of bounces into the fence for a boundary."
England 1st Inning,41.4,41,4,Razaullah,Dan Lawrence,1,1 run,No,No,No,No,,"fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot,  towards the short mid wicket for 1 run."
England 1st Inning,41.3,41,3,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease and dabs defensive shot,  but the fielder reacts promptly and blocks it right away."
England 1st Inning,41.2,41,2,Razaullah,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! fast ball,  back of length,  on the off stump. Dan Lawrence hangs in the crease and tries pull,  edged!! in the gap towards deep fine leg,  and ball finds the ropes in a flash for four."
England 1st Inning,41.1,41,1,Razaullah,Harry Brook,1,1 run,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Harry Brook goes forward to make a confident defensive shot,  sending the ball towards mid on for 1 run."
England 1st Inning,40.6,40,6,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Mohammad Abbas lands a good length delivery on off stump, and the batter defends it cleanly for no run."
England 1st Inning,40.5,40,5,Mohammad Abbas,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps,  Dan Lawrence hangs in the crease,  plays defensive shot,  gets an edge!,  in the air to third man. Ball finds the ropes for four."
England 1st Inning,40.4,40,4,Mohammad Abbas,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! fast ball,  good length,  on the stumps,  Dan Lawrence hangs in the crease and caresses flick shot to deep square leg,  it raced away to the fence for four."
England 1st Inning,40.3,40,3,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease to make a room for himself,  but left it alone for the keeper to collect at the last moment."
England 1st Inning,40.2,40,2,Mohammad Abbas,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Dan Lawrence hangs in the crease,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
England 1st Inning,40.1,40,1,Mohammad Abbas,Harry Brook,1,1 run,No,No,No,No,,"Harry Brook hangs in the crease to take fast ball of good length aimed on the off stump,  executing a textbook defensive shot,  edged!! and the ball sails towards third man for 1 run."
England 1st Inning,39.6,39,6,Razaullah,Dan Lawrence,0,no run,No,No,Yes,No,,"Dot ball !! outswinger,  back of length,  on the off stump,  hangs in the crease,  but decided to leave the ball at last."
England 1st Inning,39.5,39,5,Razaullah,Dan Lawrence,4,Four,Yes,No,No,No,,"Four !! inswinger,  good length,  on the off stump. Dan Lawrence goes back,  hits flick shot in the gap towards deep mid wicket,  and ball finds the ropes in a flash for four."
England 1st Inning,39.4,39,4,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease,  dabs defensive shot with soft hands toward point,  but the fielder is quick to react,  thwarts the ball."
England 1st Inning,39.3,39,3,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! inswinger,  good length,  on the stumps,  Razaullah bowls a sharp delivery,  and Dan Lawrence hangs in the crease to defend the ball,  but the ball nips away and beats the bat,  leaving the batter stranded."
England 1st Inning,39.2,39,2,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence hangs in the crease,  tucks defensive shot toward the fielder at short cover,  who halts the ball."
England 1st Inning,39.1,39,1,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  hangs in the crease,  tries to play but misses to get the bat on it."
England 1st Inning,38.6,38,6,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the stumps,  Harry Brook hangs in the crease,  tucks defensive shot toward the fielder at short mid wicket,  who halts the ball."
England 1st Inning,38.5,38,5,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the stumps,  Harry Brook hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
England 1st Inning,38.4,38,4,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  Harry Brook hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
England 1st Inning,38.3,38,3,Mohammad Abbas,Harry Brook,2,2 runs,No,No,No,No,,"Harry Brook hangs in the crease and plays a well-timed flick shot off an fast ball delivers at a full length by the bowler,  but the ball lands safely in the hands of the fielder at deep mid wicket for 2 runs."
England 1st Inning,38.2,38,2,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Harry Brook hangs in the crease to the delivery,  tries to defend it with full face of the bat,  but the ball jags away at the last moment,  beating the bat."
England 1st Inning,38.1,38,1,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball, good length,  on the off stump,  Harry Brook hangs in the crease and tucks defensive shot toward the fielder,  who halts the ball."
England 1st Inning,37.6,37,6,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence goes forward and slash defensive shot towards short mid wicket,  but the fielder reacts promptly and blocks it right away."
England 1st Inning,37.5,37,5,Razaullah,Dan Lawrence,0,no run,No,No,Yes,No,,"Dot ball !! bouncer,  back of length,  on the stumps,  Razaullah sends down a delivery outside the stumps,  and Dan Lawrence goes forward and watches it closely,  deciding to let ball go to the keeper."
England 1st Inning,37.4,37,4,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  full length,  on the off stump,  goes forward,  plays defensive shot to the short cover."
England 1st Inning,37.3,37,3,Razaullah,Harry Brook,1,1 run,No,No,No,No,,"Harry Brook goes back to take fast ball of back of length aimed on the stumps,  executing a confident pull that sent the ball sailing towards deep square leg for 1 run."
England 1st Inning,37.2,37,2,Razaullah,Dan Lawrence,3,3 runs,No,No,No,No,,"An accurately pitched fast ball on the stumps,  Dan Lawrence goes forward to make a confident flick shot,  sending the ball towards deep mid wicket for 3 runs."
England 1st Inning,37.1,37,1,Razaullah,Dan Lawrence,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Dan Lawrence goes forward,  tucks defensive shot toward the fielder at point,  who halts the ball."
England 1st Inning,36.6,36,6,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  goes forward,  plays defensive shot to the short mid wicket."
England 1st Inning,36.6,36,6,Mohammad Abbas,Harry Brook,0,1 no ball,No,No,No,Yes,no_ball,"No Ball !! fast ball,  good length,  on the off stump,  and Harry Brook hangs on and tries to hit ,  but misses it completely as ball beats the bat and goes to the keeper. Umpire signals it a no ball."
England 1st Inning,36.5,36,5,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot ball !! fast ball,  good length,  on the off stump,  Mohammad Abbas sends down a sharp delivery,  Harry Brook goes forward to defend it,  but mistimes the shot,  beats the bat,  leaving the batter confused."
England 1st Inning,36.4,36,4,Mohammad Abbas,Harry Brook,0,no run,No,No,No,No,,"Dot Ball !! fast ball,  good length,  on the off stump,  and Harry Brook hangs on and tries to hit defensive shot,  but misses it completely as ball beats the bat,  goes to the keeper."
